"","component_name","pct_weight","is_refuse","gram_weight","nutrient_name","nutrient_amount","min","max","median","nutrient_unit"
"4083","Handling loss",0.7,"N",2.1,"22:5 c",0.008,NA,NA,NA,"G"
"4084","Handling loss",0.7,"N",2.1,"22:6 c",0,NA,NA,NA,"G"
"4085","Handling loss",0.7,"N",2.1,"20:2 c",0.001,NA,NA,NA,"G"
"4086","Handling loss",0.7,"N",2.1,"Total fat (NLEA)",5.93,NA,NA,NA,"G"
"4087","Seam fat",2.7,"Y",7.5,"Niacin",6.88,6.15,7.25,7.07,"MG"
"4088","Seam fat",2.7,"Y",7.5,"Pantothenic acid",0.36,NA,NA,0.36,"MG"
"4089","Seam fat",2.7,"Y",7.5,"Vitamin B-6",0.575,0.516,0.641,0.571,"MG"
"4090","Seam fat",2.7,"Y",7.5,"Choline, total",56.3,NA,NA,56.3,"MG"
"4091","Seam fat",2.7,"Y",7.5,"Betaine",10,NA,NA,10,"MG"
"4092","Seam fat",2.7,"Y",7.5,"10:0",0.006,0.005,0.007,0.006,"G"
"4093","Seam fat",2.7,"Y",7.5,"16:0",1.5,1.19,1.89,1.46,"G"
"4094","Seam fat",2.7,"Y",7.5,"18:0",0.773,0.656,0.932,0.753,"G"
"4095","Seam fat",2.7,"Y",7.5,"20:0",0.004,0.002,0.005,0.004,"G"
"4096","Seam fat",2.7,"Y",7.5,"20:4",0.048,0.04,0.055,0.048,"G"
"4097","Seam fat",2.7,"Y",7.5,"20:1",0.011,0.008,0.014,0.011,"G"
"4098","Seam fat",2.7,"Y",7.5,"Fatty acids, total monounsaturated",2.71,NA,NA,NA,"G"
"4099","Seam fat",2.7,"Y",7.5,"Fatty acids, total polyunsaturated",0.364,NA,NA,NA,"G"
"4100","Seam fat",2.7,"Y",7.5,"15:0",0.027,0.023,0.032,0.027,"G"
"4101","Seam fat",2.7,"Y",7.5,"Total lipid (fat)",6.39,2.33,10.4,6.41,"G"
"4102","Seam fat",2.7,"Y",7.5,"Carbohydrate, by difference",0,NA,NA,NA,"G"
"4103","Seam fat",2.7,"Y",7.5,"Energy",155,NA,NA,NA,"KCAL"
"4104","Seam fat",2.7,"Y",7.5,"Water",69.9,67.2,73.2,69.9,"G"
"4105","Seam fat",2.7,"Y",7.5,"Calcium, Ca",15,15,15,15,"MG"
"4106","Seam fat",2.7,"Y",7.5,"Potassium, K",282,278,286,282,"MG"
"4107","Seam fat",2.7,"Y",7.5,"Zinc, Zn",3.76,3.69,3.84,3.76,"MG"
"4108","Seam fat",2.7,"Y",7.5,"Selenium, Se",21.3,20.3,22.3,21.3,"UG"
"4109","Seam fat",2.7,"Y",7.5,"Vitamin E (alpha-tocopherol)",0.25,0.21,0.28,0.25,"MG"
"4110","Seam fat",2.7,"Y",7.5,"18:1 t",0.261,0.208,0.331,0.253,"G"
"4111","Seam fat",2.7,"Y",7.5,"18:2 t not further defined",0.03,0.025,0.036,0.03,"G"
"4112","Seam fat",2.7,"Y",7.5,"18:2 CLAs",0.022,0.019,0.029,0.02,"G"
"4113","Seam fat",2.7,"Y",7.5,"20:2 n-6 c,c",0.001,0.001,0.002,0.002,"G"
"4114","Seam fat",2.7,"Y",7.5,"16:1 c",0.211,0.155,0.269,0.209,"G"
"4115","Seam fat",2.7,"Y",7.5,"20:3 n-6",0.013,0.012,0.014,0.014,"G"
"4116","Seam fat",2.7,"Y",7.5,"Protein",22.8,21.7,23.9,22.8,"G"
"4117","Seam fat",2.7,"Y",7.5,"Ash",1.01,0.89,1.14,1.01,"G"
"4118","Seam fat",2.7,"Y",7.5,"Energy",648,NA,NA,NA,"kJ"
"4119","Seam fat",2.7,"Y",7.5,"Iron, Fe",1.9,1.79,2.01,1.9,"MG"
"4120","Seam fat",2.7,"Y",7.5,"Magnesium, Mg",11.3,11,11.7,11.3,"MG"
"4121","Seam fat",2.7,"Y",7.5,"Phosphorus, P",206,204,207,206,"MG"
"4122","Seam fat",2.7,"Y",7.5,"Sodium, Na",45,44,47,45,"MG"
"4123","Seam fat",2.7,"Y",7.5,"Copper, Cu",0.043,0.039,0.048,0.043,"MG"
"4124","Seam fat",2.7,"Y",7.5,"Manganese, Mn",0.002,0.002,0.002,0.002,"MG"
"4125","Seam fat",2.7,"Y",7.5,"16:1 t",0.015,0.013,0.017,0.016,"G"
"4126","Seam fat",2.7,"Y",7.5,"18:1 c",2.39,1.93,2.91,2.36,"G"
"4127","Seam fat",2.7,"Y",7.5,"18:2 n-6 c,c",0.259,0.237,0.302,0.249,"G"
"4128","Seam fat",2.7,"Y",7.5,"17:1",0.054,0.044,0.064,0.055,"G"
"4129","Seam fat",2.7,"Y",7.5,"Fatty acids, total trans-monoenoic",0.276,NA,NA,NA,"G"
"4130","Seam fat",2.7,"Y",7.5,"18:3 n-3 c,c,c (ALA)",0.009,0.006,0.012,0.01,"G"
"4131","Seam fat",2.7,"Y",7.5,"Cholesterol",58,54,60,58,"MG"
"4132","Seam fat",2.7,"Y",7.5,"Fatty acids, total trans",0.306,NA,NA,NA,"G"
"4133","Seam fat",2.7,"Y",7.5,"Fatty acids, total saturated",2.56,NA,NA,NA,"G"
"4134","Seam fat",2.7,"Y",7.5,"12:0",0.005,0.005,0.006,0.005,"G"
"4135","Seam fat",2.7,"Y",7.5,"14:0",0.168,0.128,0.205,0.169,"G"
"4136","Seam fat",2.7,"Y",7.5,"22:6 n-3 (DHA)",0,0,0.001,0,"G"
"4137","Seam fat",2.7,"Y",7.5,"20:5 n-3 (EPA)",0.003,0.002,0.004,0.002,"G"
"4138","Seam fat",2.7,"Y",7.5,"22:5 n-3 (DPA)",0.008,0.007,0.009,0.008,"G"
"4139","Seam fat",2.7,"Y",7.5,"17:0",0.069,0.056,0.08,0.07,"G"
"4140","Seam fat",2.7,"Y",7.5,"24:0",0.004,0.002,0.007,0.004,"G"
"4141","Seam fat",2.7,"Y",7.5,"Thiamin",0.053,NA,NA,0.053,"MG"
"4142","Seam fat",2.7,"Y",7.5,"Riboflavin",0.202,0.18,0.23,0.2,"MG"
"4143","Seam fat",2.7,"Y",7.5,"Vitamin B-12",1.72,1.48,1.98,1.7,"UG"
"4144","Seam fat",2.7,"Y",7.5,"Vitamin D3 (cholecalciferol)",0,NA,NA,0,"UG"
"4145","Seam fat",2.7,"Y",7.5,"Vitamin D (D2 + D3)",0,NA,NA,NA,"UG"
"4146","Seam fat",2.7,"Y",7.5,"Vitamin D (D2 + D3), International Units",0,NA,NA,NA,"IU"
"4147","Seam fat",2.7,"Y",7.5,"Tocopherol, beta",0,0,0,0,"MG"
"4148","Seam fat",2.7,"Y",7.5,"Tocopherol, gamma",0.02,0,0.05,0.02,"MG"
"4149","Seam fat",2.7,"Y",7.5,"Tocopherol, delta",0,0,0,0,"MG"
"4150","Seam fat",2.7,"Y",7.5,"Tocotrienol, alpha",0,0,0,0,"MG"
"4151","Seam fat",2.7,"Y",7.5,"Tocotrienol, beta",0,0,0,0,"MG"
"4152","Seam fat",2.7,"Y",7.5,"Tocotrienol, gamma",0,0,0,0,"MG"
"4153","Seam fat",2.7,"Y",7.5,"Tocotrienol, delta",0,0,0,0,"MG"
"4154","Seam fat",2.7,"Y",7.5,"Vitamin D2 (ergocalciferol)",0,NA,NA,0,"UG"
"4155","Seam fat",2.7,"Y",7.5,"25-hydroxycholecalciferol",0.26,NA,NA,0.26,"UG"
"4156","Seam fat",2.7,"Y",7.5,"Choline, from sphingomyelin",5.2,NA,NA,5.2,"MG"
"4157","Seam fat",2.7,"Y",7.5,"Choline, free",0.7,NA,NA,0.7,"MG"
"4158","Seam fat",2.7,"Y",7.5,"Choline, from phosphotidyl choline",0.7,NA,NA,0.7,"MG"
"4159","Seam fat",2.7,"Y",7.5,"Choline, from phosphocholine",44,NA,NA,44,"MG"
"4160","Seam fat",2.7,"Y",7.5,"Choline, from glycerophosphocholine",5.7,NA,NA,5.7,"MG"
"4161","Seam fat",2.7,"Y",7.5,"Fatty acids, total trans-dienoic",0.03,NA,NA,NA,"G"
"4162","Seam fat",2.7,"Y",7.5,"14:1 c",0.04,NA,NA,NA,"G"
"4163","Seam fat",2.7,"Y",7.5,"17:1 c",0.054,NA,NA,NA,"G"
"4164","Seam fat",2.7,"Y",7.5,"20:1 c",0.011,NA,NA,NA,"G"
"4165","Seam fat",2.7,"Y",7.5,"18:2 c",0.281,NA,NA,NA,"G"
"4166","Seam fat",2.7,"Y",7.5,"18:3 c",0.009,NA,NA,NA,"G"
"4167","Seam fat",2.7,"Y",7.5,"20:3 c",0.013,NA,NA,NA,"G"
"4168","Seam fat",2.7,"Y",7.5,"20:4 c",0.048,NA,NA,NA,"G"
"4169","Seam fat",2.7,"Y",7.5,"20:5 c",0.003,NA,NA,NA,"G"
"4170","Seam fat",2.7,"Y",7.5,"22:5 c",0.008,NA,NA,NA,"G"
"4171","Seam fat",2.7,"Y",7.5,"22:6 c",0,NA,NA,NA,"G"
"4172","Seam fat",2.7,"Y",7.5,"20:2 c",0.001,NA,NA,NA,"G"
"4173","Seam fat",2.7,"Y",7.5,"Total fat (NLEA)",5.93,NA,NA,NA,"G"
"4174","Separable Lean",80.2,"N",227,"Niacin",6.88,6.15,7.25,7.07,"MG"
"4175","Separable Lean",80.2,"N",227,"Pantothenic acid",0.36,NA,NA,0.36,"MG"
"4176","Separable Lean",80.2,"N",227,"Vitamin B-6",0.575,0.516,0.641,0.571,"MG"
"4177","Separable Lean",80.2,"N",227,"Choline, total",56.3,NA,NA,56.3,"MG"
"4178","Separable Lean",80.2,"N",227,"Betaine",10,NA,NA,10,"MG"
"4179","Separable Lean",80.2,"N",227,"10:0",0.006,0.005,0.007,0.006,"G"
"4180","Separable Lean",80.2,"N",227,"16:0",1.5,1.19,1.89,1.46,"G"
"4181","Separable Lean",80.2,"N",227,"18:0",0.773,0.656,0.932,0.753,"G"
"4182","Separable Lean",80.2,"N",227,"20:0",0.004,0.002,0.005,0.004,"G"
"4183","Separable Lean",80.2,"N",227,"20:4",0.048,0.04,0.055,0.048,"G"
"4184","Separable Lean",80.2,"N",227,"20:1",0.011,0.008,0.014,0.011,"G"
"4185","Separable Lean",80.2,"N",227,"Fatty acids, total monounsaturated",2.71,NA,NA,NA,"G"
"4186","Separable Lean",80.2,"N",227,"Fatty acids, total polyunsaturated",0.364,NA,NA,NA,"G"
"4187","Separable Lean",80.2,"N",227,"15:0",0.027,0.023,0.032,0.027,"G"
"4188","Separable Lean",80.2,"N",227,"Total lipid (fat)",6.39,2.33,10.4,6.41,"G"
"4189","Separable Lean",80.2,"N",227,"Carbohydrate, by difference",0,NA,NA,NA,"G"
"4190","Separable Lean",80.2,"N",227,"Energy",155,NA,NA,NA,"KCAL"
"4191","Separable Lean",80.2,"N",227,"Water",69.9,67.2,73.2,69.9,"G"
"4192","Separable Lean",80.2,"N",227,"Calcium, Ca",15,15,15,15,"MG"
"4193","Separable Lean",80.2,"N",227,"Potassium, K",282,278,286,282,"MG"
"4194","Separable Lean",80.2,"N",227,"Zinc, Zn",3.76,3.69,3.84,3.76,"MG"
"4195","Separable Lean",80.2,"N",227,"Selenium, Se",21.3,20.3,22.3,21.3,"UG"
"4196","Separable Lean",80.2,"N",227,"Vitamin E (alpha-tocopherol)",0.25,0.21,0.28,0.25,"MG"
"4197","Separable Lean",80.2,"N",227,"18:1 t",0.261,0.208,0.331,0.253,"G"
"4198","Separable Lean",80.2,"N",227,"18:2 t not further defined",0.03,0.025,0.036,0.03,"G"
"4199","Separable Lean",80.2,"N",227,"18:2 CLAs",0.022,0.019,0.029,0.02,"G"
"4200","Separable Lean",80.2,"N",227,"20:2 n-6 c,c",0.001,0.001,0.002,0.002,"G"
"4201","Separable Lean",80.2,"N",227,"16:1 c",0.211,0.155,0.269,0.209,"G"
"4202","Separable Lean",80.2,"N",227,"20:3 n-6",0.013,0.012,0.014,0.014,"G"
"4203","Separable Lean",80.2,"N",227,"Protein",22.8,21.7,23.9,22.8,"G"
"4204","Separable Lean",80.2,"N",227,"Ash",1.01,0.89,1.14,1.01,"G"
"4205","Separable Lean",80.2,"N",227,"Energy",648,NA,NA,NA,"kJ"
"4206","Separable Lean",80.2,"N",227,"Iron, Fe",1.9,1.79,2.01,1.9,"MG"
"4207","Separable Lean",80.2,"N",227,"Magnesium, Mg",11.3,11,11.7,11.3,"MG"
"4208","Separable Lean",80.2,"N",227,"Phosphorus, P",206,204,207,206,"MG"
"4209","Separable Lean",80.2,"N",227,"Sodium, Na",45,44,47,45,"MG"
"4210","Separable Lean",80.2,"N",227,"Copper, Cu",0.043,0.039,0.048,0.043,"MG"
"4211","Separable Lean",80.2,"N",227,"Manganese, Mn",0.002,0.002,0.002,0.002,"MG"
"4212","Separable Lean",80.2,"N",227,"16:1 t",0.015,0.013,0.017,0.016,"G"
"4213","Separable Lean",80.2,"N",227,"18:1 c",2.39,1.93,2.91,2.36,"G"
"4214","Separable Lean",80.2,"N",227,"18:2 n-6 c,c",0.259,0.237,0.302,0.249,"G"
"4215","Separable Lean",80.2,"N",227,"17:1",0.054,0.044,0.064,0.055,"G"
"4216","Separable Lean",80.2,"N",227,"Fatty acids, total trans-monoenoic",0.276,NA,NA,NA,"G"
"4217","Separable Lean",80.2,"N",227,"18:3 n-3 c,c,c (ALA)",0.009,0.006,0.012,0.01,"G"
"4218","Separable Lean",80.2,"N",227,"Cholesterol",58,54,60,58,"MG"
"4219","Separable Lean",80.2,"N",227,"Fatty acids, total trans",0.306,NA,NA,NA,"G"
"4220","Separable Lean",80.2,"N",227,"Fatty acids, total saturated",2.56,NA,NA,NA,"G"
"4221","Separable Lean",80.2,"N",227,"12:0",0.005,0.005,0.006,0.005,"G"
"4222","Separable Lean",80.2,"N",227,"14:0",0.168,0.128,0.205,0.169,"G"
"4223","Separable Lean",80.2,"N",227,"22:6 n-3 (DHA)",0,0,0.001,0,"G"
"4224","Separable Lean",80.2,"N",227,"20:5 n-3 (EPA)",0.003,0.002,0.004,0.002,"G"
"4225","Separable Lean",80.2,"N",227,"22:5 n-3 (DPA)",0.008,0.007,0.009,0.008,"G"
"4226","Separable Lean",80.2,"N",227,"17:0",0.069,0.056,0.08,0.07,"G"
"4227","Separable Lean",80.2,"N",227,"24:0",0.004,0.002,0.007,0.004,"G"
"4228","Separable Lean",80.2,"N",227,"Thiamin",0.053,NA,NA,0.053,"MG"
"4229","Separable Lean",80.2,"N",227,"Riboflavin",0.202,0.18,0.23,0.2,"MG"
"4230","Separable Lean",80.2,"N",227,"Vitamin B-12",1.72,1.48,1.98,1.7,"UG"
"4231","Separable Lean",80.2,"N",227,"Vitamin D3 (cholecalciferol)",0,NA,NA,0,"UG"
"4232","Separable Lean",80.2,"N",227,"Vitamin D (D2 + D3)",0,NA,NA,NA,"UG"
"4233","Separable Lean",80.2,"N",227,"Vitamin D (D2 + D3), International Units",0,NA,NA,NA,"IU"
"4234","Separable Lean",80.2,"N",227,"Tocopherol, beta",0,0,0,0,"MG"
"4235","Separable Lean",80.2,"N",227,"Tocopherol, gamma",0.02,0,0.05,0.02,"MG"
"4236","Separable Lean",80.2,"N",227,"Tocopherol, delta",0,0,0,0,"MG"
"4237","Separable Lean",80.2,"N",227,"Tocotrienol, alpha",0,0,0,0,"MG"
"4238","Separable Lean",80.2,"N",227,"Tocotrienol, beta",0,0,0,0,"MG"
"4239","Separable Lean",80.2,"N",227,"Tocotrienol, gamma",0,0,0,0,"MG"
"4240","Separable Lean",80.2,"N",227,"Tocotrienol, delta",0,0,0,0,"MG"
"4241","Separable Lean",80.2,"N",227,"Vitamin D2 (ergocalciferol)",0,NA,NA,0,"UG"
"4242","Separable Lean",80.2,"N",227,"25-hydroxycholecalciferol",0.26,NA,NA,0.26,"UG"
"4243","Separable Lean",80.2,"N",227,"Choline, from sphingomyelin",5.2,NA,NA,5.2,"MG"
"4244","Separable Lean",80.2,"N",227,"Choline, free",0.7,NA,NA,0.7,"MG"
"4245","Separable Lean",80.2,"N",227,"Choline, from phosphotidyl choline",0.7,NA,NA,0.7,"MG"
"4246","Separable Lean",80.2,"N",227,"Choline, from phosphocholine",44,NA,NA,44,"MG"
"4247","Separable Lean",80.2,"N",227,"Choline, from glycerophosphocholine",5.7,NA,NA,5.7,"MG"
"4248","Separable Lean",80.2,"N",227,"Fatty acids, total trans-dienoic",0.03,NA,NA,NA,"G"
"4249","Separable Lean",80.2,"N",227,"14:1 c",0.04,NA,NA,NA,"G"
"4250","Separable Lean",80.2,"N",227,"17:1 c",0.054,NA,NA,NA,"G"
"4251","Separable Lean",80.2,"N",227,"20:1 c",0.011,NA,NA,NA,"G"
"4252","Separable Lean",80.2,"N",227,"18:2 c",0.281,NA,NA,NA,"G"
"4253","Separable Lean",80.2,"N",227,"18:3 c",0.009,NA,NA,NA,"G"
"4254","Separable Lean",80.2,"N",227,"20:3 c",0.013,NA,NA,NA,"G"
"4255","Separable Lean",80.2,"N",227,"20:4 c",0.048,NA,NA,NA,"G"
"4256","Separable Lean",80.2,"N",227,"20:5 c",0.003,NA,NA,NA,"G"
"4257","Separable Lean",80.2,"N",227,"22:5 c",0.008,NA,NA,NA,"G"
"4258","Separable Lean",80.2,"N",227,"22:6 c",0,NA,NA,NA,"G"
"4259","Separable Lean",80.2,"N",227,"20:2 c",0.001,NA,NA,NA,"G"
"4260","Separable Lean",80.2,"N",227,"Total fat (NLEA)",5.93,NA,NA,NA,"G"
"4261","Total gram weight",100,"N",283,"Niacin",6.88,6.15,7.25,7.07,"MG"
"4262","Total gram weight",100,"N",283,"Pantothenic acid",0.36,NA,NA,0.36,"MG"
"4263","Total gram weight",100,"N",283,"Vitamin B-6",0.575,0.516,0.641,0.571,"MG"
"4264","Total gram weight",100,"N",283,"Choline, total",56.3,NA,NA,56.3,"MG"
"4265","Total gram weight",100,"N",283,"Betaine",10,NA,NA,10,"MG"
"4266","Total gram weight",100,"N",283,"10:0",0.006,0.005,0.007,0.006,"G"
"4267","Total gram weight",100,"N",283,"16:0",1.5,1.19,1.89,1.46,"G"
"4268","Total gram weight",100,"N",283,"18:0",0.773,0.656,0.932,0.753,"G"
"4269","Total gram weight",100,"N",283,"20:0",0.004,0.002,0.005,0.004,"G"
"4270","Total gram weight",100,"N",283,"20:4",0.048,0.04,0.055,0.048,"G"
"4271","Total gram weight",100,"N",283,"20:1",0.011,0.008,0.014,0.011,"G"
"4272","Total gram weight",100,"N",283,"Fatty acids, total monounsaturated",2.71,NA,NA,NA,"G"
"4273","Total gram weight",100,"N",283,"Fatty acids, total polyunsaturated",0.364,NA,NA,NA,"G"
"4274","Total gram weight",100,"N",283,"15:0",0.027,0.023,0.032,0.027,"G"
"4275","Total gram weight",100,"N",283,"Total lipid (fat)",6.39,2.33,10.4,6.41,"G"
"4276","Total gram weight",100,"N",283,"Carbohydrate, by difference",0,NA,NA,NA,"G"
"4277","Total gram weight",100,"N",283,"Energy",155,NA,NA,NA,"KCAL"
"4278","Total gram weight",100,"N",283,"Water",69.9,67.2,73.2,69.9,"G"
"4279","Total gram weight",100,"N",283,"Calcium, Ca",15,15,15,15,"MG"
"4280","Total gram weight",100,"N",283,"Potassium, K",282,278,286,282,"MG"
"4281","Total gram weight",100,"N",283,"Zinc, Zn",3.76,3.69,3.84,3.76,"MG"
"4282","Total gram weight",100,"N",283,"Selenium, Se",21.3,20.3,22.3,21.3,"UG"
"4283","Total gram weight",100,"N",283,"Vitamin E (alpha-tocopherol)",0.25,0.21,0.28,0.25,"MG"
"4284","Total gram weight",100,"N",283,"18:1 t",0.261,0.208,0.331,0.253,"G"
"4285","Total gram weight",100,"N",283,"18:2 t not further defined",0.03,0.025,0.036,0.03,"G"
"4286","Total gram weight",100,"N",283,"18:2 CLAs",0.022,0.019,0.029,0.02,"G"
"4287","Total gram weight",100,"N",283,"20:2 n-6 c,c",0.001,0.001,0.002,0.002,"G"
"4288","Total gram weight",100,"N",283,"16:1 c",0.211,0.155,0.269,0.209,"G"
"4289","Total gram weight",100,"N",283,"20:3 n-6",0.013,0.012,0.014,0.014,"G"
"4290","Total gram weight",100,"N",283,"Protein",22.8,21.7,23.9,22.8,"G"
"4291","Total gram weight",100,"N",283,"Ash",1.01,0.89,1.14,1.01,"G"
"4292","Total gram weight",100,"N",283,"Energy",648,NA,NA,NA,"kJ"
"4293","Total gram weight",100,"N",283,"Iron, Fe",1.9,1.79,2.01,1.9,"MG"
"4294","Total gram weight",100,"N",283,"Magnesium, Mg",11.3,11,11.7,11.3,"MG"
"4295","Total gram weight",100,"N",283,"Phosphorus, P",206,204,207,206,"MG"
"4296","Total gram weight",100,"N",283,"Sodium, Na",45,44,47,45,"MG"
"4297","Total gram weight",100,"N",283,"Copper, Cu",0.043,0.039,0.048,0.043,"MG"
"4298","Total gram weight",100,"N",283,"Manganese, Mn",0.002,0.002,0.002,0.002,"MG"
"4299","Total gram weight",100,"N",283,"16:1 t",0.015,0.013,0.017,0.016,"G"
"4300","Total gram weight",100,"N",283,"18:1 c",2.39,1.93,2.91,2.36,"G"
"4301","Total gram weight",100,"N",283,"18:2 n-6 c,c",0.259,0.237,0.302,0.249,"G"
"4302","Total gram weight",100,"N",283,"17:1",0.054,0.044,0.064,0.055,"G"
"4303","Total gram weight",100,"N",283,"Fatty acids, total trans-monoenoic",0.276,NA,NA,NA,"G"
"4304","Total gram weight",100,"N",283,"18:3 n-3 c,c,c (ALA)",0.009,0.006,0.012,0.01,"G"
"4305","Total gram weight",100,"N",283,"Cholesterol",58,54,60,58,"MG"
"4306","Total gram weight",100,"N",283,"Fatty acids, total trans",0.306,NA,NA,NA,"G"
"4307","Total gram weight",100,"N",283,"Fatty acids, total saturated",2.56,NA,NA,NA,"G"
"4308","Total gram weight",100,"N",283,"12:0",0.005,0.005,0.006,0.005,"G"
"4309","Total gram weight",100,"N",283,"14:0",0.168,0.128,0.205,0.169,"G"
"4310","Total gram weight",100,"N",283,"22:6 n-3 (DHA)",0,0,0.001,0,"G"
"4311","Total gram weight",100,"N",283,"20:5 n-3 (EPA)",0.003,0.002,0.004,0.002,"G"
"4312","Total gram weight",100,"N",283,"22:5 n-3 (DPA)",0.008,0.007,0.009,0.008,"G"
"4313","Total gram weight",100,"N",283,"17:0",0.069,0.056,0.08,0.07,"G"
"4314","Total gram weight",100,"N",283,"24:0",0.004,0.002,0.007,0.004,"G"
"4315","Total gram weight",100,"N",283,"Thiamin",0.053,NA,NA,0.053,"MG"
"4316","Total gram weight",100,"N",283,"Riboflavin",0.202,0.18,0.23,0.2,"MG"
"4317","Total gram weight",100,"N",283,"Vitamin B-12",1.72,1.48,1.98,1.7,"UG"
"4318","Total gram weight",100,"N",283,"Vitamin D3 (cholecalciferol)",0,NA,NA,0,"UG"
"4319","Total gram weight",100,"N",283,"Vitamin D (D2 + D3)",0,NA,NA,NA,"UG"
"4320","Total gram weight",100,"N",283,"Vitamin D (D2 + D3), International Units",0,NA,NA,NA,"IU"
"4321","Total gram weight",100,"N",283,"Tocopherol, beta",0,0,0,0,"MG"
"4322","Total gram weight",100,"N",283,"Tocopherol, gamma",0.02,0,0.05,0.02,"MG"
"4323","Total gram weight",100,"N",283,"Tocopherol, delta",0,0,0,0,"MG"
"4324","Total gram weight",100,"N",283,"Tocotrienol, alpha",0,0,0,0,"MG"
"4325","Total gram weight",100,"N",283,"Tocotrienol, beta",0,0,0,0,"MG"
"4326","Total gram weight",100,"N",283,"Tocotrienol, gamma",0,0,0,0,"MG"
"4327","Total gram weight",100,"N",283,"Tocotrienol, delta",0,0,0,0,"MG"
"4328","Total gram weight",100,"N",283,"Vitamin D2 (ergocalciferol)",0,NA,NA,0,"UG"
"4329","Total gram weight",100,"N",283,"25-hydroxycholecalciferol",0.26,NA,NA,0.26,"UG"
"4330","Total gram weight",100,"N",283,"Choline, from sphingomyelin",5.2,NA,NA,5.2,"MG"
"4331","Total gram weight",100,"N",283,"Choline, free",0.7,NA,NA,0.7,"MG"
"4332","Total gram weight",100,"N",283,"Choline, from phosphotidyl choline",0.7,NA,NA,0.7,"MG"
"4333","Total gram weight",100,"N",283,"Choline, from phosphocholine",44,NA,NA,44,"MG"
"4334","Total gram weight",100,"N",283,"Choline, from glycerophosphocholine",5.7,NA,NA,5.7,"MG"
"4335","Total gram weight",100,"N",283,"Fatty acids, total trans-dienoic",0.03,NA,NA,NA,"G"
"4336","Total gram weight",100,"N",283,"14:1 c",0.04,NA,NA,NA,"G"
"4337","Total gram weight",100,"N",283,"17:1 c",0.054,NA,NA,NA,"G"
"4338","Total gram weight",100,"N",283,"20:1 c",0.011,NA,NA,NA,"G"
"4339","Total gram weight",100,"N",283,"18:2 c",0.281,NA,NA,NA,"G"
"4340","Total gram weight",100,"N",283,"18:3 c",0.009,NA,NA,NA,"G"
"4341","Total gram weight",100,"N",283,"20:3 c",0.013,NA,NA,NA,"G"
"4342","Total gram weight",100,"N",283,"20:4 c",0.048,NA,NA,NA,"G"
"4343","Total gram weight",100,"N",283,"20:5 c",0.003,NA,NA,NA,"G"
"4344","Total gram weight",100,"N",283,"22:5 c",0.008,NA,NA,NA,"G"
"4345","Total gram weight",100,"N",283,"22:6 c",0,NA,NA,NA,"G"
"4346","Total gram weight",100,"N",283,"20:2 c",0.001,NA,NA,NA,"G"
"4347","Total gram weight",100,"N",283,"Total fat (NLEA)",5.93,NA,NA,NA,"G"
"4348","Connective tissue",7.6,"Y",21.5,"Niacin",6.88,6.15,7.25,7.07,"MG"
"4349","Connective tissue",7.6,"Y",21.5,"Pantothenic acid",0.36,NA,NA,0.36,"MG"
"4350","Connective tissue",7.6,"Y",21.5,"Vitamin B-6",0.575,0.516,0.641,0.571,"MG"
"4351","Connective tissue",7.6,"Y",21.5,"Choline, total",56.3,NA,NA,56.3,"MG"
"4352","Connective tissue",7.6,"Y",21.5,"Betaine",10,NA,NA,10,"MG"
"4353","Connective tissue",7.6,"Y",21.5,"10:0",0.006,0.005,0.007,0.006,"G"
"4354","Connective tissue",7.6,"Y",21.5,"16:0",1.5,1.19,1.89,1.46,"G"
"4355","Connective tissue",7.6,"Y",21.5,"18:0",0.773,0.656,0.932,0.753,"G"
"4356","Connective tissue",7.6,"Y",21.5,"20:0",0.004,0.002,0.005,0.004,"G"
"4357","Connective tissue",7.6,"Y",21.5,"20:4",0.048,0.04,0.055,0.048,"G"
"4358","Connective tissue",7.6,"Y",21.5,"20:1",0.011,0.008,0.014,0.011,"G"
"4359","Connective tissue",7.6,"Y",21.5,"Fatty acids, total monounsaturated",2.71,NA,NA,NA,"G"
"4360","Connective tissue",7.6,"Y",21.5,"Fatty acids, total polyunsaturated",0.364,NA,NA,NA,"G"
"4361","Connective tissue",7.6,"Y",21.5,"15:0",0.027,0.023,0.032,0.027,"G"
"4362","Connective tissue",7.6,"Y",21.5,"Total lipid (fat)",6.39,2.33,10.4,6.41,"G"
"4363","Connective tissue",7.6,"Y",21.5,"Carbohydrate, by difference",0,NA,NA,NA,"G"
"4364","Connective tissue",7.6,"Y",21.5,"Energy",155,NA,NA,NA,"KCAL"
"4365","Connective tissue",7.6,"Y",21.5,"Water",69.9,67.2,73.2,69.9,"G"
"4366","Connective tissue",7.6,"Y",21.5,"Calcium, Ca",15,15,15,15,"MG"
"4367","Connective tissue",7.6,"Y",21.5,"Potassium, K",282,278,286,282,"MG"
"4368","Connective tissue",7.6,"Y",21.5,"Zinc, Zn",3.76,3.69,3.84,3.76,"MG"
"4369","Connective tissue",7.6,"Y",21.5,"Selenium, Se",21.3,20.3,22.3,21.3,"UG"
"4370","Connective tissue",7.6,"Y",21.5,"Vitamin E (alpha-tocopherol)",0.25,0.21,0.28,0.25,"MG"
"4371","Connective tissue",7.6,"Y",21.5,"18:1 t",0.261,0.208,0.331,0.253,"G"
"4372","Connective tissue",7.6,"Y",21.5,"18:2 t not further defined",0.03,0.025,0.036,0.03,"G"
